rx,ry,rz,lx,ly,lz
6.125980280254182730e+01,2.900393077690967516e+02,8.704444264359113959e+02,1.906815840227249055e+02,2.978190377197382190e+02,8.826517720390543218e+02
5.402678511252048565e+01,2.900621391754261822e+02,8.853324206481734109e+02,1.987200060840849574e+02,2.896752210909985479e+02,8.846078358868007854e+02
5.824432504781804454e+01,3.110796172608414167e+02,8.611554972463317199e+02,2.079351409463064613e+02,3.083624002116042107e+02,8.789344860839044031e+02
5.219747576152565216e+01,2.991894009389279745e+02,8.700970743520280166e+02,2.126568817326404712e+02,2.949150954678019048e+02,8.789631552658673854e+02
4.027551832923967368e+01,2.983667653303905354e+02,8.692277465560988503e+02,2.158240882486765315e+02,3.031023123041314875e+02,8.761490170319295885e+02
6.665163102243822379e+01,2.934635309199240396e+02,8.632633122584113607e+02,2.228058788271332276e+02,2.924630134513538451e+02,8.668577218042553341e+02
5.015752424686883870e+01,3.172443585421127068e+02,8.787368724105483579e+02,2.170569533447103368e+02,2.866404099865687840e+02,8.672176797804931994e+02
6.126674875196073344e+01,3.121920203560248410e+02,8.716134371081720928e+02,2.225246068495409020e+02,2.974782057165475067e+02,8.805083584583006768e+02
3.587654689571337485e+01,3.029026924011673145e+02,8.685974596186034660e+02,2.220009089999976197e+02,2.866766165418658829e+02,8.618865701482010309e+02
5.208501775763444641e+01,2.957493059083227536e+02,8.637296202487262917e+02,2.181056478923094062e+02,3.062007883136120654e+02,8.538817402894733277e+02
6.432891528487269284e+01,2.988361957783312164e+02,8.515293237526657322e+02,2.114626518990069144e+02,2.745137873832102287e+02,8.885124691951522209e+02
4.261893641578242864e+01,3.006046494487832774e+02,8.673433227623925177e+02,2.076528133488511685e+02,3.103573702409282191e+02,8.690589909754589826e+02
3.181462178883543501e+01,3.041318947774237245e+02,8.757948798200818601e+02,2.259182399318755756e+02,3.060466314240009638e+02,8.567820806536038845e+02
5.652992005290390409e+01,2.991617463548424212e+02,8.589022242853513944e+02,2.249517642834951516e+02,3.107263315571557314e+02,8.686556454927574578e+02
7.442470105677594461e+01,3.089714476524907809e+02,8.753624919463267133e+02,1.998320244694690473e+02,2.818676455654964457e+02,8.628519870031999517e+02
4.963620599552209001e+01,3.059657035643692780e+02,8.680713620679508722e+02,2.012107204193792995e+02,2.896605276006472991e+02,8.767154343427441745e+02
5.350749533344044551e+01,3.068764863566613030e+02,8.657296011852311040e+02,2.179469071686796724e+02,2.866423217987800740e+02,8.748036412192101352e+02
5.369240544031387685e+01,2.941402604472255575e+02,8.725350665780232475e+02,2.204409801913046749e+02,3.043487977043849355e+02,8.757190357348756606e+02
6.364097228390527050e+01,2.845160984431354336e+02,8.796125575937425083e+02,2.221507581313718163e+02,2.862475334252998209e+02,8.799734982915226738e+02
3.109244801944447900e+01,3.045603220958187762e+02,8.769513049407289600e+02,2.137354972711322887e+02,3.095263284660134673e+02,8.693741976807740457e+02
4.736416242184284187e+01,3.021668120224723566e+02,8.720696311150335305e+02,2.020672038779945296e+02,3.020402620903720390e+02,8.662431990033683178e+02
5.527264827905796807e+01,3.037237883647873673e+02,8.664473557417120446e+02,1.982555279931038399e+02,2.967255599427326729e+02,8.591400431899965042e+02
6.028707173676085773e+01,3.072566716616452709e+02,8.641430302352954413e+02,2.125484776713704491e+02,2.863245828746489110e+02,8.618028112194009509e+02
6.165854419633195249e+01,3.005896553993188149e+02,8.760310732424408116e+02,2.054580616635395813e+02,3.096895596171646048e+02,8.637904498042449859e+02
3.506918033979458471e+01,3.258281484173004969e+02,8.831429769534763636e+02,2.249762069625397203e+02,3.071805438151735075e+02,8.611639126673994724e+02
4.996122159137502905e+01,2.988711955882449729e+02,8.734470578135402548e+02,2.218862881725247576e+02,2.974469931475126714e+02,8.688226916481190756e+02
5.096421182875811695e+01,2.915646027185084677e+02,8.538341490554746542e+02,2.208056456673656669e+02,2.954543815625633556e+02,8.605983980114575616e+02
5.351663249622615126e+01,2.939009045574258039e+02,8.580947091639803830e+02,2.197792013004733747e+02,3.023283761814606692e+02,8.636325107845564162e+02
6.021749630111527551e+01,3.003951241543174433e+02,8.602825158599346196e+02,2.232907599093101396e+02,2.891071239062129052e+02,8.710006145705873450e+02
4.231694088105636098e+01,2.966644498145861917e+02,8.808621996074223262e+02,2.108678105617657366e+02,2.954396956610016218e+02,8.757206990082314633e+02
5.623047828888964972e+01,2.999754429951738075e+02,8.556533147393209902e+02,2.098620819756216633e+02,2.962834882953690112e+02,8.724360202464098393e+02
